[ 2014-10-05T22:37:11+08:00 ] /index.php/Tree/KaiBoLuo/RID/1/TPL/0/FID/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000614s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000689s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.003921s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000283s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006112s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000202s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.001416s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000180s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000483s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=1 ORDER BY id desc  [ RunTime:0.003941s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=1 and status=0 ORDER BY id desc  [ RunTime:0.000212s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.000788s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.000866s ]
[ 2014-10-05T22:37:23+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.033472s ]
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033567s ]
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000464s ]
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Run TokenBuild Behavior [ RunTime:0.000545s ]
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000278s ]
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowRuntime Behavior [ RunTime:0.000603s ]
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002095s ]
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --START--
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowPageTrace Behavior [ RunTime:0.004223s ]
[ 2014-10-05T22:37:24+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --END-- [ RunTime:0.004300s ]
[ 2014-10-05T22:37:30+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:37:30+08:00 ] /index.php/Fck/jy_AC | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2014-10-05T22:37:30+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ route_check ] --END-- [ RunTime:0.001101s ]
[ 2014-10-05T22:37:30+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:37:30+08:00 ] /index.php/Fck/jy_AC | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000629s ]
[ 2014-10-05T22:37:30+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000702s ]
[ 2014-10-05T22:37:30+08:00 ] /index.php/Fck/jy_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:37:30+08:00 ] /index.php/Fck/jy_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.003884s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.003878s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002257s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000206s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.001350s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000173s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: SELECT `agent_use`,`passopen` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000231s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: INSERT INTO `xt_jydt` (`uid`,`agent_use`,`zhen_use`,`shui_use`,`time`) VALUES ('1','100',100,0,1412519851) [ RunTime:0.001344s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | SQL: update xt_fck set agent_use=agent_use-100 where id=1 [ RunTime:0.000247s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Run LocationTemplate Behavior [ RunTime:0.004427s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_template ] --END-- [ RunTime:0.004511s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Run ParseTemplate Behavior [ RunTime:0.015950s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.016041s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Run ContentReplace Behavior [ RunTime:0.000450s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Run TokenBuild Behavior [ RunTime:0.000439s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000326s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Run ShowRuntime Behavior [ RunTime:0.004202s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005628s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_end ] --START--
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Run ShowPageTrace Behavior [ RunTime:0.000563s ]
[ 2014-10-05T22:37:31+08:00 ] /index.php/Fck/jy_AC | INFO: Tag[ view_end ] --END-- [ RunTime:0.000635s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.000994s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --END-- [ RunTime:0.001093s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000648s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000721s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.004075s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.003926s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002384s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000202s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.001362s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000176s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000493s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=1 ORDER BY id desc  [ RunTime:0.000254s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=1 and status=0 ORDER BY id desc  [ RunTime:0.000221s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.000426s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.000501s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.035853s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035938s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000457s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run TokenBuild Behavior [ RunTime:0.000519s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000265s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowRuntime Behavior [ RunTime:0.000593s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002047s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --START--
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowPageTrace Behavior [ RunTime:0.000532s ]
[ 2014-10-05T22:37:32+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --END-- [ RunTime:0.000614s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run CheckRoute Behavior [ RunTime:0.000998s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ route_check ] --END-- [ RunTime:0.001109s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000652s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000724s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.003899s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000293s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006026s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000201s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.001374s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | SQL: SELECT * FROM `xt_jydt` WHERE ( `id` IN ('10') ) AND ( `status` = 1 )  [ RunTime:0.000276s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run LocationTemplate Behavior [ RunTime:0.000887s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_template ] --END-- [ RunTime:0.000970s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ParseTemplate Behavior [ RunTime:0.013410s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013494s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ContentReplace Behavior [ RunTime:0.000372s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run TokenBuild Behavior [ RunTime:0.004185s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000273s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ShowRuntime Behavior [ RunTime:0.000542s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005579s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_end ] --START--
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Run ShowPageTrace Behavior [ RunTime:0.000527s ]
[ 2014-10-05T22:37:40+08:00 ] /index.php/Fck/confirm_AC | INFO: Tag[ view_end ] --END-- [ RunTime:0.000600s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run CheckRoute Behavior [ RunTime:0.000986s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001086s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000651s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000724s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007920s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000265s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.004726s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000209s ]
[ 2014-10-05T22:37:49+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Run CheckRoute Behavior [ RunTime:0.001018s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001120s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000643s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000787s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007360s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000286s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002763s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000236s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/codys/Urlsz/20 | NOTIC: [8] Undefined index:  Urlsz FckAction.class.php 第 768 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.004702s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --END-- [ RunTime:0.004802s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000619s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000716s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007531s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000260s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002365s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000205s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.005011s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000179s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000482s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=1 ORDER BY id desc  [ RunTime:0.000254s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=1 and status=0 ORDER BY id desc  [ RunTime:0.000229s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.000435s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.000509s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.031820s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031904s ]
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T22:37:50+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000474s ]
