[ 2014-10-05T18:51:00+08:00 ] /index.php/Public/News/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.008426s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000547s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.002755s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000468s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '295' ) LIMIT 1   [ RunTime:0.004724s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=295 ORDER BY id desc  [ RunTime:0.000543s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=295 and status=0 ORDER BY id desc  [ RunTime:0.000613s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.001550s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.001701s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000619s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000593s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000601s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000589s ]
[ 2014-10-05T18:51:21+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000534s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.001573s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Run ParseTemplate Behavior [ RunTime:0.080594s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --END-- [ RunTime:0.080787s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Run ContentReplace Behavior [ RunTime:0.000982s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Run TokenBuild Behavior [ RunTime:0.004716s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000538s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowRuntime Behavior [ RunTime:0.001115s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007780s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Run ShowPageTrace Behavior [ RunTime:0.001019s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_end ] --END-- [ RunTime:0.001158s ]
[ 2014-10-05T18:51:22+08:00 ] /index.php/js/ie-css3.htc | ERR: (ThinkException) 无法加载模块js
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run CheckRoute Behavior [ RunTime:0.005715s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ route_check ] --END-- [ RunTime:0.005909s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001377s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001520s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.012762s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '295' ) AND ( `user_id` = '666666' ) LIMIT 1   [ RunTime:0.000661s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.010765s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000450s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.006896s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | SQL: SELECT * FROM `xt_jydt` WHERE ( `id` IN ('7') ) AND ( `status` = 0 )  [ RunTime:0.000803s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | SQL: SELECT `agent_use`,`user_id` FROM `xt_fck` WHERE ( `id` = '295' ) LIMIT 1   [ RunTime:0.000403s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run LocationTemplate Behavior [ RunTime:0.001628s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_template ] --END-- [ RunTime:0.001771s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ParseTemplate Behavior [ RunTime:0.033219s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033419s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ContentReplace Behavior [ RunTime:0.000967s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run TokenBuild Behavior [ RunTime:0.001074s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000654s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ShowRuntime Behavior [ RunTime:0.001172s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004359s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Run ShowPageTrace Behavior [ RunTime:0.000992s ]
[ 2014-10-05T18:51:29+08:00 ] /index.php/Fck/mairu_AC | INFO: Tag[ view_end ] --END-- [ RunTime:0.001120s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005410s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005603s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:51:43+08:00 ] /index.php | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:51:43+08:00 ] /index.php | NOTIC: [8] Undefined variable: get CommonAction.class.php 第 159 行.
[ 2014-10-05T18:51:43+08:00 ] /index.php | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2014-10-05T18:51:43+08:00 ] /index.php | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.001896s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.005771s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.027616s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027785s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000820s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000895s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000521s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.001258s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003925s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.001047s ]
[ 2014-10-05T18:51:43+08:00 ] /index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.001178s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run CheckRoute Behavior [ RunTime:0.002007s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002203s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005008s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005154s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001601s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001813s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run ParseTemplate Behavior [ RunTime:0.038352s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.038535s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run ContentReplace Behavior [ RunTime:0.000891s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run TokenBuild Behavior [ RunTime:0.000993s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000551s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004829s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007665s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001063s ]
[ 2014-10-05T18:51:44+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001198s ]
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.001880s ]
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002120s ]
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001638s ]
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001779s ]
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T18:51:45+08:00 ] /index.php/Public/verify/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run CheckRoute Behavior [ RunTime:0.001997s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002184s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005003s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005259s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.014976s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '295' ) AND ( `user_id` = '666666' ) LIMIT 1   [ RunTime:0.000555s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.004398s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000445s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Run CheckRoute Behavior [ RunTime:0.005394s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Tag[ route_check ] --END-- [ RunTime:0.005561s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001116s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001240s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.011212s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '295' ) AND ( `user_id` = '666666' ) LIMIT 1   [ RunTime:0.000548s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.008091s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000479s ]
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T18:51:47+08:00 ] /index.php/Fck/codys/Urlsz/20 | NOTIC: [8] Undefined index:  Urlsz FckAction.class.php 第 768 行.
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --START--
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | INFO: Run CheckRoute Behavior [ RunTime:0.005626s ]
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ route_check ] --END-- [ RunTime:0.005825s ]
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001305s ]
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001446s ]
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.015143s ]
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '295' ) AND ( `user_id` = '666666' ) LIMIT 1   [ RunTime:0.000575s ]
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.004590s ]
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.002489s ]
[ 2014-10-05T18:51:49+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SHOW COLUMNS FROM `xt_jydt` [ RunTime:0.002832s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | NOTIC: [8] Undefined index:  isp FckAction.class.php 第 40 行.
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `str6` FROM `xt_fee` LIMIT 1   [ RunTime:0.000426s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '295' ) LIMIT 1   [ RunTime:0.004639s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid=295 ORDER BY id desc  [ RunTime:0.000536s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT * FROM `xt_jydt` WHERE uid!=295 and status=0 ORDER BY id desc  [ RunTime:0.000486s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --START--
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | INFO: Run LocationTemplate Behavior [ RunTime:0.000902s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_template ] --END-- [ RunTime:0.001047s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `user_id` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000708s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000516s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000527s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000505s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000526s ]
[ 2014-10-05T18:51:50+08:00 ] /index.php/Fck/list_jydt | SQL: SELECT `bank_name`,`bank_card`,`user_tel`,`qq`,`user_name` FROM `xt_fck` WHERE ( `id` = '1' ) LIMIT 1   [ RunTime:0.000521s ]
