[ 2014-10-23T14:06:42+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Run LocationTemplate Behavior [ RunTime:0.001064s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001147s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Run ParseTemplate Behavior [ RunTime:0.022022s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022120s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Run ContentReplace Behavior [ RunTime:0.000692s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Run TokenBuild Behavior [ RunTime:0.000700s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000456s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Run ShowRuntime Behavior [ RunTime:0.000663s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002719s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Tag[ view_end ] --START--
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000577s ]
[ 2014-10-23T14:19:29+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/3 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000651s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Run CheckRoute Behavior [ RunTime:0.000898s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000999s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000765s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000844s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008064s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000305s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006689s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000309s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000279s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/1 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 40 行.
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run CheckRoute Behavior [ RunTime:0.000947s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ route_check ] --END-- [ RunTime:0.001050s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000827s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000907s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007737s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000357s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005745s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000313s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000403s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | NOTIC: [8] Undefined index: UserID YouZiAction.class.php 第 349 行.
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT COUNT(*) AS tp_count FROM `xt_fck` WHERE ( `is_pay` = 0 ) LIMIT 1   [ RunTime:0.000302s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT * FROM `xt_fck` WHERE ( `is_pay` = 0 ) ORDER BY is_pay,id,rdt desc LIMIT 0,10   [ RunTime:0.000862s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000329s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_template ] --START--
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run LocationTemplate Behavior [ RunTime:0.001007s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_template ] --END-- [ RunTime:0.001092s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ParseTemplate Behavior [ RunTime:0.012963s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013098s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ContentReplace Behavior [ RunTime:0.000673s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run TokenBuild Behavior [ RunTime:0.000732s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000473s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ShowRuntime Behavior [ RunTime:0.000656s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002750s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_end ] --START--
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Run ShowPageTrace Behavior [ RunTime:0.000576s ]
[ 2014-10-23T14:19:40+08:00 ] /ak911/index.php/YouZi/auditMenber | INFO: Tag[ view_end ] --END-- [ RunTime:0.000650s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Run CheckRoute Behavior [ RunTime:0.000880s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000980s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000806s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000894s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008255s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000412s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005825s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000256s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000217s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/codys/Urlsz/2 | NOTIC: [8] Undefined index: Urlsz YouZiAction.class.php 第 40 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run CheckRoute Behavior [ RunTime:0.000834s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --END-- [ RunTime:0.000927s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000721s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000796s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.006953s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000343s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006623s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000233s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000308s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: UserID YouZiAction.class.php 第 722 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: type YouZiAction.class.php 第 723 行.
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT COUNT(*) AS tp_count FROM `xt_fck` WHERE ( `is_pay` >= 1 ) LIMIT 1   [ RunTime:0.000237s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fck` WHERE ( `is_pay` >= 1 ) ORDER BY pdt desc,id desc LIMIT 0,20   [ RunTime:0.000750s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000398s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --START--
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run LocationTemplate Behavior [ RunTime:0.001311s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --END-- [ RunTime:0.001417s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ParseTemplate Behavior [ RunTime:0.013867s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013978s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ContentReplace Behavior [ RunTime:0.000606s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run TokenBuild Behavior [ RunTime:0.000652s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000444s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ShowRuntime Behavior [ RunTime:0.000670s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002579s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --START--
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ShowPageTrace Behavior [ RunTime:0.000583s ]
[ 2014-10-23T14:19:43+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --END-- [ RunTime:0.000659s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run CheckRoute Behavior [ RunTime:0.002374s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ route_check ] --END-- [ RunTime:0.002543s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004133s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004586s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.015441s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000668s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.012618s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000491s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000358s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: UserID YouZiAction.class.php 第 722 行.
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | NOTIC: [8] Undefined index: type YouZiAction.class.php 第 723 行.
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT COUNT(*) AS tp_count FROM `xt_fck` WHERE ( `is_pay` >= 1 ) LIMIT 1   [ RunTime:0.000556s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fck` WHERE ( `is_pay` >= 1 ) ORDER BY pdt desc,id desc LIMIT 0,20   [ RunTime:0.001775s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000729s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --START--
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run LocationTemplate Behavior [ RunTime:0.004675s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_template ] --END-- [ RunTime:0.004983s ]
[ 2014-10-23T14:23:09+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --START--
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ParseTemplate Behavior [ RunTime:0.024501s ]
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_parse ] --END-- [ RunTime:0.024752s ]
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --START--
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ContentReplace Behavior [ RunTime:0.001404s ]
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run TokenBuild Behavior [ RunTime:0.000782s ]
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000561s ]
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ShowRuntime Behavior [ RunTime:0.000860s ]
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003907s ]
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --START--
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Run ShowPageTrace Behavior [ RunTime:0.001287s ]
[ 2014-10-23T14:23:10+08:00 ] /ak911/index.php/YouZi/adminMenber | INFO: Tag[ view_end ] --END-- [ RunTime:0.001430s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | INFO: Run CheckRoute Behavior [ RunTime:0.001644s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001816s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | INFO: Tag[ app_begin ] --START--
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001342s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001484s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.008026s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `user_id` = '100000' ) LIMIT 1   [ RunTime:0.000391s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.005569s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000262s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | NOTIC: [8] Undefined index: user_type CommonAction.class.php 第 81 行.
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | SQL: SELECT `id`,`user_id` FROM `xt_fck` WHERE ( `id` = '1' ) AND ( `is_boss` > 0 ) LIMIT 1   [ RunTime:0.000266s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000873s ]
[ 2014-10-23T14:23:19+08:00 ] /ak911/index.php/YouZi/adminuserData/PT_id/1 | SQL: SELECT `str29`,`s10` FROM `xt_fee` LIMIT 1   [ RunTime:0.000214s ]
